0	-8.194	-0.294	-0.319
0	-8.191	-0.295	-0.326
0	-8.187	-0.298	-0.334
0	-8.185	-0.299	-0.340
0	-8.184	-0.300	-0.342
0	-8.182	-0.301	-0.347
0	-8.180	-0.303	-0.351
0	-8.177	-0.305	-0.358
0	-8.175	-0.308	-0.366
0	-8.173	-0.310	-0.372
0	-8.172	-0.312	-0.378
0	-8.170	-0.315	-0.386
0	-8.169	-0.317	-0.392
0	-8.168	-0.320	-0.399
0	-8.167	-0.323	-0.405
0	-8.166	-0.326	-0.411
0	-8.166	-0.328	-0.417
0	-8.166	-0.331	-0.424
0	-8.166	-0.333	-0.432
0	-8.167	-0.335	-0.439
0	-8.169	-0.338	-0.447
0	-8.170	-0.340	-0.455
0	-8.172	-0.342	-0.463
0	-8.175	-0.345	-0.472
0	-8.178	-0.348	-0.480
0	-8.181	-0.352	-0.488
0	-8.185	-0.355	-0.496
0	-8.187	-0.356	-0.500
0	-8.189	-0.358	-0.505
0	-8.192	-0.360	-0.510
0	-8.194	-0.362	-0.517
0	-8.197	-0.364	-0.524
0	-8.200	-0.366	-0.532
0	-8.203	-0.368	-0.540
0	-8.207	-0.370	-0.548
0	-8.210	-0.371	-0.556
0	-8.212	-0.372	-0.563
0	-8.215	-0.373	-0.570
0	-8.217	-0.374	-0.576
0	-8.219	-0.375	-0.582
0	-8.221	-0.376	-0.589
0	-8.222	-0.376	-0.596
0	-8.224	-0.377	-0.604
0	-8.226	-0.377	-0.613
0	-8.227	-0.377	-0.621
0	-8.227	-0.377	-0.629
0	-8.227	-0.376	-0.637
0	-8.227	-0.376	-0.645
0	-8.226	-0.374	-0.652
0	-8.225	-0.373	-0.661
0	-8.223	-0.370	-0.671
0	-8.222	-0.367	-0.679
0	-8.219	-0.364	-0.688
0	-8.216	-0.360	-0.697
0	-8.213	-0.358	-0.705
0	-8.210	-0.355	-0.713
0	-8.206	-0.353	-0.720
0	-8.202	-0.351	-0.728
0	-8.198	-0.349	-0.736
0	-8.195	-0.348	-0.744
0	-8.191	-0.346	-0.752
0	-8.188	-0.345	-0.758
0	-8.185	-0.344	-0.766
0	-8.182	-0.343	-0.775
0	-8.178	-0.342	-0.785
0	-8.174	-0.341	-0.796
0	-8.170	-0.340	-0.808
0	-8.166	-0.340	-0.819
0	-8.161	-0.339	-0.829
0	-8.157	-0.338	-0.836
0	-8.153	-0.337	-0.844
0	-8.148	-0.336	-0.852
0	-8.143	-0.335	-0.860
0	-8.139	-0.333	-0.868
0	-8.134	-0.332	-0.876
0	-8.130	-0.330	-0.884
0	-8.125	-0.328	-0.892
0	-8.119	-0.325	-0.902
0	-8.114	-0.323	-0.910
0	-8.109	-0.321	-0.918
0	-8.105	-0.320	-0.924
0	-8.101	-0.318	-0.931
0	-8.097	-0.316	-0.937
0	-8.093	-0.315	-0.942
0	-8.088	-0.313	-0.950
0	-8.082	-0.310	-0.959
0	-8.076	-0.307	-0.967
0	-8.069	-0.304	-0.976
0	-8.065	-0.301	-0.982
0	-8.060	-0.298	-0.989
0	-8.054	-0.294	-0.997
0	-8.048	-0.290	-1.005
0	-8.042	-0.286	-1.013
0	-8.035	-0.281	-1.022
0	-8.028	-0.276	-1.031
0	-8.021	-0.272	-1.039
0	-8.014	-0.267	-1.047
0	-8.007	-0.262	-1.056
0	-8.001	-0.258	-1.064
0	-7.997	-0.256	-1.068
0	-7.994	-0.253	-1.072
0	-7.989	-0.249	-1.078
0	-7.985	-0.246	-1.084
0	-7.981	-0.242	-1.090
0	-7.977	-0.237	-1.097
0	-7.975	-0.235	-1.100
0	-7.973	-0.233	-1.104
0	-7.971	-0.230	-1.108
0	-7.969	-0.227	-1.113
0	-7.965	-0.222	-1.120
0	-7.961	-0.216	-1.129
0	-7.957	-0.210	-1.136
0	-7.952	-0.204	-1.144
0	-7.947	-0.198	-1.151
0	-7.942	-0.191	-1.159
0	-7.937	-0.184	-1.166
0	-7.932	-0.178	-1.172
0	-7.927	-0.173	-1.178
0	-7.922	-0.166	-1.184
0	-7.917	-0.158	-1.191
0	-7.912	-0.152	-1.197
0	-7.908	-0.146	-1.203
0	-7.904	-0.140	-1.208
0	-7.899	-0.134	-1.212
0	-7.893	-0.126	-1.219
0	-7.886	-0.118	-1.225
0	-7.880	-0.110	-1.230
0	-7.873	-0.102	-1.236
0	-7.872	-0.100	-1.237
0	-7.865	-0.092	-1.242
0	-7.859	-0.084	-1.247
0	-7.854	-0.076	-1.252
0	-7.849	-0.070	-1.257
0	-7.845	-0.063	-1.262
0	-7.841	-0.056	-1.267
0	-7.838	-0.047	-1.274
0	-7.834	-0.038	-1.280
0	-7.832	-0.029	-1.287
0	-7.830	-0.021	-1.293
0	-7.829	-0.013	-1.299
0	-7.829	-0.005	-1.306
0	-7.829	-0.002	-1.309
0	-7.829	-0.000	-1.310
0	-7.829	0.005	-1.314
0	-7.829	0.009	-1.318
0	-7.829	0.017	-1.324
0	-7.829	0.024	-1.330
0	-7.829	0.031	-1.337
0	-7.829	0.039	-1.344
0	-7.830	0.047	-1.352
0	-7.831	0.056	-1.361
0	-7.832	0.063	-1.369
0	-7.833	0.070	-1.376
0	-7.834	0.076	-1.383
0	-7.835	0.083	-1.389
0	-7.837	0.090	-1.396
0	-7.838	0.099	-1.405
0	-7.839	0.103	-1.409
0	-7.840	0.107	-1.413
0	-7.841	0.114	-1.418
0	-7.843	0.121	-1.423
0	-7.844	0.128	-1.428
0	-7.846	0.136	-1.433
0	-7.848	0.144	-1.439
0	-7.850	0.152	-1.444
0	-7.853	0.160	-1.450
0	-7.855	0.168	-1.454
0	-7.858	0.176	-1.459
0	-7.862	0.185	-1.464
0	-7.866	0.195	-1.469
0	-7.871	0.206	-1.474
0	-7.876	0.215	-1.480
0	-7.880	0.223	-1.486
0	-7.886	0.233	-1.493
0	-7.892	0.240	-1.500
0	-7.897	0.247	-1.506
0	-7.902	0.253	-1.511
0	-7.909	0.260	-1.518
0	-7.916	0.267	-1.524
0	-7.924	0.274	-1.529
0	-7.932	0.281	-1.533
0	-7.941	0.288	-1.536
0	-7.948	0.295	-1.539
0	-7.956	0.301	-1.541
0	-7.963	0.308	-1.542
0	-7.970	0.315	-1.544
0	-7.978	0.321	-1.544
0	-7.984	0.327	-1.545
0	-7.991	0.334	-1.545
0	-7.999	0.340	-1.545
0	-8.003	0.344	-1.544
0	-8.008	0.348	-1.544
0	-8.013	0.353	-1.543
0	-8.021	0.360	-1.542
0	-8.028	0.366	-1.541
0	-8.036	0.372	-1.540
0	-8.045	0.380	-1.540
0	-8.054	0.388	-1.540
0	-8.062	0.394	-1.541
0	-8.069	0.401	-1.542
0	-8.076	0.406	-1.543
0	-8.083	0.411	-1.545
0	-8.091	0.417	-1.547
0	-8.099	0.423	-1.549
0	-8.103	0.426	-1.551
0	-8.108	0.429	-1.552
0	-8.114	0.432	-1.553
0	-8.122	0.437	-1.554
0	-8.133	0.442	-1.555
0	-8.145	0.448	-1.554
0	-8.157	0.452	-1.552
0	-8.168	0.456	-1.549
0	-8.180	0.459	-1.546
0	-8.194	0.462	-1.542
0	-8.198	0.463	-1.541
0	-8.205	0.464	-1.539
0	-8.211	0.465	-1.537
0	-8.220	0.468	-1.535
0	-8.230	0.470	-1.532
0	-8.241	0.473	-1.529
0	-8.252	0.476	-1.527
0	-8.264	0.480	-1.524
0	-8.273	0.482	-1.521
0	-8.283	0.485	-1.519
0	-8.294	0.487	-1.517
0	-8.305	0.489	-1.514
0	-8.318	0.491	-1.512
0	-8.329	0.492	-1.510
0	-8.345	0.494	-1.507
0	-8.357	0.495	-1.505
0	-8.369	0.496	-1.504
0	-8.382	0.497	-1.502
0	-8.395	0.497	-1.501
0	-8.400	0.497	-1.501
0	-8.406	0.496	-1.501
0	-8.412	0.496	-1.501
0	-8.424	0.495	-1.501
0	-8.433	0.494	-1.501
0	-8.442	0.493	-1.501
0	-8.451	0.492	-1.501
0	-8.460	0.491	-1.500
0	-8.473	0.490	-1.499
0	-8.485	0.488	-1.497
0	-8.496	0.487	-1.495
0	-8.499	0.487	-1.495
0	-8.504	0.486	-1.494
0	-8.508	0.486	-1.493
0	-8.514	0.485	-1.493
0	-8.522	0.484	-1.492
0	-8.532	0.483	-1.491
0	-8.545	0.482	-1.491
0	-8.557	0.480	-1.490
0	-8.568	0.479	-1.490
0	-8.581	0.477	-1.489
0	-8.594	0.476	-1.489
0	-8.599	0.475	-1.489
0	-8.604	0.475	-1.489
0	-8.609	0.475	-1.490
0	-8.618	0.474	-1.490
0	-8.628	0.473	-1.490
0	-8.642	0.471	-1.490
0	-8.655	0.469	-1.490
0	-8.670	0.467	-1.488
0	-8.680	0.465	-1.487
0	-8.688	0.463	-1.487
0	-8.698	0.460	-1.485
0	-8.706	0.457	-1.484
0	-8.714	0.454	-1.483
0	-8.723	0.451	-1.483
0	-8.733	0.447	-1.482
0	-8.741	0.444	-1.481
0	-8.749	0.441	-1.481
0	-8.757	0.437	-1.480
0	-8.766	0.433	-1.479
0	-8.775	0.428	-1.477
0	-8.784	0.423	-1.476
0	-8.794	0.419	-1.474
0	-8.802	0.415	-1.472
0	-8.811	0.412	-1.470
0	-8.820	0.408	-1.468
0	-8.829	0.405	-1.466
0	-8.838	0.402	-1.464
0	-8.849	0.398	-1.461
0	-8.862	0.394	-1.458
0	-8.873	0.392	-1.455
0	-8.884	0.389	-1.453
0	-8.895	0.386	-1.451
0	-8.905	0.383	-1.449
0	-8.917	0.380	-1.447
0	-8.929	0.376	-1.444
0	-8.943	0.371	-1.441
0	-8.953	0.368	-1.439
0	-8.963	0.364	-1.436
0	-8.973	0.359	-1.434
0	-8.984	0.354	-1.432
0	-8.993	0.349	-1.430
0	-8.998	0.347	-1.429
0	-9.005	0.344	-1.428
0	-9.013	0.341	-1.426
0	-9.024	0.337	-1.424
0	-9.034	0.333	-1.421
0	-9.045	0.329	-1.417
0	-9.054	0.325	-1.414
0	-9.062	0.322	-1.410
0	-9.071	0.319	-1.407
0	-9.080	0.314	-1.403
0	-9.085	0.312	-1.400
0	-9.090	0.310	-1.399
0	-9.095	0.309	-1.397
0	-9.102	0.306	-1.394
0	-9.112	0.302	-1.390
0	-9.121	0.299	-1.386
0	-9.130	0.295	-1.382
0	-9.137	0.292	-1.378
0	-9.145	0.289	-1.375
0	-9.152	0.285	-1.371
0	-9.161	0.281	-1.366
0	-9.169	0.275	-1.361
0	-9.177	0.270	-1.357
0	-9.187	0.263	-1.351
0	-9.195	0.256	-1.346
0	-9.203	0.250	-1.342
0	-9.211	0.244	-1.337
0	-9.220	0.237	-1.332
0	-9.227	0.232	-1.328
0	-9.233	0.228	-1.324
0	-9.243	0.221	-1.318
0	-9.255	0.212	-1.311
0	-9.264	0.207	-1.305
0	-9.273	0.201	-1.301
0	-9.281	0.196	-1.296
0	-9.288	0.192	-1.292
0	-9.295	0.187	-1.288
0	-9.300	0.184	-1.285
0	-9.304	0.181	-1.282
0	-9.308	0.177	-1.280
0	-9.315	0.172	-1.275
0	-9.323	0.166	-1.271
0	-9.330	0.161	-1.266
0	-9.338	0.155	-1.262
0	-9.346	0.148	-1.257
0	-9.356	0.141	-1.250
0	-9.362	0.136	-1.246
0	-9.369	0.130	-1.241
0	-9.376	0.124	-1.235
0	-9.382	0.117	-1.229
0	-9.388	0.112	-1.223
0	-9.393	0.107	-1.218
0	-9.400	0.100	-1.210
0	-9.406	0.094	-1.203
0	-9.411	0.088	-1.196
0	-9.416	0.082	-1.189
0	-9.421	0.075	-1.181
0	-9.426	0.067	-1.171
0	-9.429	0.060	-1.163
0	-9.432	0.053	-1.155
0	-9.434	0.045	-1.146
0	-9.436	0.040	-1.140
0	-9.437	0.035	-1.134
0	-9.439	0.028	-1.125
0	-9.440	0.020	-1.116
0	-9.441	0.014	-1.109
0	-9.442	0.007	-1.100
0	-9.442	0.002	-1.094
0	-9.442	0.000	-1.092
0	-9.441	-0.003	-1.088
0	-9.441	-0.007	-1.084
0	-9.440	-0.013	-1.077
0	-9.440	-0.019	-1.070
0	-9.440	-0.026	-1.062
0	-9.439	-0.032	-1.056
0	-9.439	-0.038	-1.049
0	-9.440	-0.046	-1.040
0	-9.440	-0.055	-1.031
0	-9.441	-0.061	-1.024
0	-9.442	-0.067	-1.017
0	-9.444	-0.074	-1.009
0	-9.446	-0.081	-1.001
0	-9.447	-0.085	-0.997
0	-9.448	-0.088	-0.993
0	-9.450	-0.093	-0.987
0	-9.452	-0.101	-0.979
0	-9.454	-0.109	-0.971
0	-9.456	-0.117	-0.962
0	-9.458	-0.124	-0.953
0	-9.459	-0.131	-0.945
0	-9.460	-0.138	-0.936
0	-9.460	-0.145	-0.927
0	-9.460	-0.151	-0.919
0	-9.460	-0.157	-0.912
0	-9.459	-0.164	-0.904
0	-9.458	-0.171	-0.896
0	-9.456	-0.179	-0.887
0	-9.453	-0.187	-0.878
0	-9.450	-0.196	-0.868
0	-9.448	-0.200	-0.864
0	-9.446	-0.204	-0.859
0	-9.445	-0.208	-0.855
0	-9.443	-0.215	-0.848
0	-9.440	-0.223	-0.841
0	-9.437	-0.231	-0.835
0	-9.435	-0.238	-0.829
0	-9.432	-0.247	-0.823
0	-9.429	-0.256	-0.816
0	-9.426	-0.266	-0.808
0	-9.424	-0.275	-0.802
0	-9.421	-0.282	-0.797
0	-9.419	-0.293	-0.790
0	-9.417	-0.301	-0.784
0	-9.415	-0.309	-0.777
0	-9.413	-0.315	-0.772
0	-9.412	-0.322	-0.767
0	-9.411	-0.328	-0.761
0	-9.410	-0.334	-0.756
0	-9.409	-0.341	-0.748
0	-9.409	-0.347	-0.741
0	-9.409	-0.353	-0.735
0	-9.409	-0.359	-0.728
0	-9.409	-0.365	-0.720
0	-9.409	-0.374	-0.711
0	-9.409	-0.380	-0.705
0	-9.409	-0.383	-0.701
0	-9.409	-0.387	-0.697
0	-9.409	-0.391	-0.693
0	-9.409	-0.399	-0.685
0	-9.409	-0.400	-0.684
0	-9.409	-0.407	-0.677
0	-9.408	-0.414	-0.670
0	-9.408	-0.420	-0.665
0	-9.408	-0.427	-0.659
0	-9.407	-0.433	-0.653
0	-9.407	-0.440	-0.646
0	-9.407	-0.448	-0.639
0	-9.407	-0.456	-0.631
0	-9.407	-0.465	-0.623
0	-9.406	-0.474	-0.616
0	-9.405	-0.483	-0.609
0	-9.404	-0.492	-0.603
0	-9.403	-0.495	-0.600
0	-9.403	-0.501	-0.596
0	-9.402	-0.507	-0.592
0	-9.401	-0.513	-0.587
0	-9.399	-0.520	-0.583
0	-9.397	-0.529	-0.577
0	-9.394	-0.538	-0.572
0	-9.391	-0.547	-0.566
0	-9.387	-0.556	-0.561
0	-9.383	-0.566	-0.556
0	-9.379	-0.575	-0.551
0	-9.374	-0.584	-0.546
0	-9.369	-0.593	-0.542
0	-9.365	-0.600	-0.539
0	-9.360	-0.609	-0.534
0	-9.356	-0.616	-0.531
0	-9.352	-0.624	-0.528
0	-9.348	-0.632	-0.526
0	-9.343	-0.642	-0.522
0	-9.339	-0.653	-0.519
0	-9.335	-0.666	-0.514
0	-9.331	-0.676	-0.510
0	-9.327	-0.689	-0.507
0	-9.324	-0.698	-0.504
0	-9.321	-0.707	-0.502
0	-9.318	-0.716	-0.501
0	-9.315	-0.724	-0.499
0	-9.312	-0.734	-0.497
0	-9.309	-0.743	-0.494
0	-9.306	-0.752	-0.492
0	-9.304	-0.760	-0.490
0	-9.301	-0.769	-0.486
0	-9.298	-0.781	-0.482
0	-9.295	-0.792	-0.478
0	-9.294	-0.799	-0.476
0	-9.292	-0.806	-0.474
0	-9.290	-0.813	-0.472
0	-9.288	-0.820	-0.469
0	-9.286	-0.827	-0.467
0	-9.283	-0.837	-0.464
0	-9.280	-0.845	-0.462
0	-9.278	-0.852	-0.461
0	-9.275	-0.861	-0.460
0	-9.272	-0.870	-0.459
0	-9.268	-0.879	-0.458
0	-9.264	-0.890	-0.457
0	-9.260	-0.899	-0.456
0	-9.257	-0.907	-0.456
0	-9.254	-0.915	-0.456
0	-9.251	-0.923	-0.456
0	-9.247	-0.931	-0.455
0	-9.244	-0.940	-0.455
0	-9.239	-0.951	-0.454
0	-9.235	-0.960	-0.453
0	-9.230	-0.970	-0.452
0	-9.224	-0.981	-0.450
0	-9.218	-0.992	-0.448
0	-9.212	-1.003	-0.445
0	-9.205	-1.013	-0.443
0	-9.201	-1.020	-0.442
0	-9.197	-1.027	-0.441
0	-9.193	-1.033	-0.440
0	-9.188	-1.040	-0.439
0	-9.183	-1.048	-0.439
0	-9.177	-1.057	-0.439
0	-9.171	-1.067	-0.439
0	-9.165	-1.077	-0.440
0	-9.159	-1.085	-0.441
0	-9.153	-1.093	-0.442
0	-9.149	-1.098	-0.443
0	-9.148	-1.100	-0.443
0	-9.144	-1.105	-0.444
0	-9.140	-1.111	-0.445
0	-9.136	-1.117	-0.446
0	-9.132	-1.124	-0.448
0	-9.126	-1.133	-0.449
0	-9.121	-1.141	-0.450
0	-9.116	-1.148	-0.452
0	-9.110	-1.155	-0.453
0	-9.105	-1.162	-0.454
0	-9.099	-1.170	-0.455
0	-9.093	-1.177	-0.456
0	-9.088	-1.184	-0.458
0	-9.083	-1.191	-0.460
0	-9.077	-1.199	-0.462
0	-9.071	-1.208	-0.464
0	-9.064	-1.220	-0.467
0	-9.059	-1.229	-0.470
0	-9.054	-1.238	-0.472
0	-9.048	-1.248	-0.474
0	-9.043	-1.257	-0.476
0	-9.039	-1.266	-0.477
0	-9.034	-1.272	-0.478
0	-9.030	-1.279	-0.479
0	-9.025	-1.289	-0.481
0	-9.019	-1.300	-0.481
0	-9.015	-1.307	-0.482
0	-9.011	-1.316	-0.483
0	-9.007	-1.325	-0.483
0	-9.003	-1.333	-0.485
0	-8.999	-1.342	-0.486
0	-8.996	-1.350	-0.487
0	-8.993	-1.357	-0.489
0	-8.991	-1.364	-0.490
0	-8.988	-1.372	-0.492
0	-8.985	-1.381	-0.495
0	-8.983	-1.390	-0.498
0	-8.981	-1.398	-0.501
0	-8.979	-1.406	-0.504
0	-8.978	-1.416	-0.508
0	-8.977	-1.425	-0.513
0	-8.976	-1.432	-0.517
0	-8.975	-1.440	-0.521
0	-8.974	-1.448	-0.525
0	-8.973	-1.455	-0.530
0	-8.972	-1.463	-0.535
0	-8.970	-1.471	-0.540
0	-8.968	-1.479	-0.546
0	-8.966	-1.487	-0.553
0	-8.964	-1.495	-0.560
0	-8.963	-1.500	-0.564
0	-8.961	-1.505	-0.570
0	-8.960	-1.510	-0.576
0	-8.959	-1.519	-0.586
0	-8.958	-1.526	-0.597
0	-8.958	-1.528	-0.599
0	-8.958	-1.531	-0.604
0	-8.958	-1.534	-0.609
0	-8.957	-1.539	-0.616
0	-8.957	-1.544	-0.624
0	-8.956	-1.549	-0.633
0	-8.955	-1.554	-0.641
0	-8.954	-1.558	-0.650
0	-8.953	-1.564	-0.658
0	-8.951	-1.570	-0.668
0	-8.950	-1.576	-0.676
0	-8.949	-1.582	-0.684
0	-8.947	-1.589	-0.692
0	-8.945	-1.595	-0.700
0	-8.943	-1.603	-0.710
0	-8.941	-1.608	-0.716
0	-8.939	-1.613	-0.723
0	-8.937	-1.619	-0.732
0	-8.934	-1.626	-0.741
0	-8.930	-1.633	-0.751
0	-8.927	-1.639	-0.760
0	-8.924	-1.645	-0.768
0	-8.921	-1.650	-0.775
0	-8.917	-1.657	-0.785
0	-8.914	-1.663	-0.795
0	-8.911	-1.667	-0.803
0	-8.909	-1.671	-0.811
0	-8.907	-1.675	-0.821
0	-8.904	-1.680	-0.832
0	-8.901	-1.684	-0.843
0	-8.900	-1.685	-0.846
0	-8.899	-1.687	-0.851
0	-8.897	-1.689	-0.856
0	-8.896	-1.691	-0.863
0	-8.894	-1.694	-0.870
0	-8.892	-1.697	-0.879
0	-8.890	-1.701	-0.889
0	-8.889	-1.705	-0.897
0	-8.889	-1.706	-0.900
0	-8.889	-1.709	-0.906
0	-8.888	-1.711	-0.911
0	-8.887	-1.715	-0.921
0	-8.887	-1.719	-0.930
0	-8.886	-1.724	-0.940
0	-8.885	-1.729	-0.950
0	-8.884	-1.734	-0.959
0	-8.882	-1.739	-0.969
0	-8.881	-1.743	-0.976
0	-8.879	-1.748	-0.985
0	-8.877	-1.755	-0.997
0	-8.876	-1.757	-1.000
0	-8.875	-1.761	-1.006
0	-8.873	-1.765	-1.013
0	-8.871	-1.770	-1.020
0	-8.870	-1.776	-1.028
0	-8.868	-1.782	-1.036
0	-8.866	-1.787	-1.044
0	-8.865	-1.793	-1.052
0	-8.864	-1.799	-1.061
0	-8.864	-1.804	-1.069
0	-8.863	-1.810	-1.078
0	-8.862	-1.814	-1.086
0	-8.862	-1.819	-1.096
0	-8.861	-1.823	-1.105
0	-8.861	-1.828	-1.115
0	-8.861	-1.833	-1.125
0	-8.862	-1.839	-1.136
0	-8.862	-1.843	-1.145
0	-8.863	-1.848	-1.155
0	-8.864	-1.852	-1.165
0	-8.864	-1.858	-1.175
0	-8.865	-1.863	-1.184
0	-8.865	-1.868	-1.193
0	-8.865	-1.872	-1.199
0	-8.866	-1.876	-1.206
0	-8.866	-1.880	-1.212
0	-8.867	-1.884	-1.219
0	-8.868	-1.890	-1.228
0	-8.869	-1.896	-1.238
0	-8.871	-1.902	-1.248
0	-8.872	-1.908	-1.257
0	-8.874	-1.913	-1.266
0	-8.875	-1.918	-1.274
0	-8.876	-1.924	-1.283
0	-8.878	-1.928	-1.292
0	-8.879	-1.932	-1.299
0	-8.881	-1.935	-1.304
0	-8.882	-1.937	-1.310
0	-8.884	-1.941	-1.318
0	-8.886	-1.946	-1.327
0	-8.888	-1.950	-1.336
0	-8.890	-1.954	-1.345
0	-8.892	-1.959	-1.356
0	-8.894	-1.963	-1.368
0	-8.896	-1.966	-1.379
0	-8.897	-1.970	-1.389
0	-8.899	-1.974	-1.401
0	-8.901	-1.978	-1.413
0	-8.903	-1.982	-1.425
0	-8.904	-1.986	-1.438
0	-8.906	-1.990	-1.451
0	-8.908	-1.993	-1.462
0	-8.910	-1.996	-1.473
0	-8.912	-1.999	-1.485
0	-8.913	-2.000	-1.487
0	-8.914	-2.001	-1.492
0	-8.916	-2.002	-1.497
0	-8.920	-2.005	-1.509
0	-8.924	-2.007	-1.520
0	-8.928	-2.009	-1.531
0	-8.932	-2.011	-1.541
0	-8.937	-2.013	-1.551
0	-8.943	-2.015	-1.561
0	-8.949	-2.018	-1.570
0	-8.956	-2.020	-1.580
0	-8.963	-2.023	-1.589
0	-8.970	-2.026	-1.599
0	-8.973	-2.028	-1.604
0	-8.977	-2.030	-1.609
0	-8.981	-2.033	-1.615
0	-8.987	-2.037	-1.623
0	-8.991	-2.040	-1.631
0	-8.996	-2.044	-1.639
0	-9.002	-2.048	-1.649
0	-9.005	-2.052	-1.657
0	-9.009	-2.055	-1.664
0	-9.013	-2.059	-1.672
0	-9.017	-2.065	-1.682
0	-9.022	-2.071	-1.691
0	-9.026	-2.077	-1.700
0	-9.031	-2.082	-1.708
0	-9.035	-2.088	-1.715
0	-9.040	-2.094	-1.724
0	-9.044	-2.098	-1.730
0	-9.050	-2.105	-1.738
0	-9.055	-2.110	-1.746
0	-9.059	-2.115	-1.752
0	-9.064	-2.121	-1.759
0	-9.068	-2.126	-1.766
0	-9.074	-2.133	-1.775
0	-9.080	-2.140	-1.784
0	-9.087	-2.147	-1.793
0	-9.092	-2.151	-1.798
0	-9.094	-2.152	-1.800
0	-9.098	-2.156	-1.804
0	-9.100	-2.157	-1.806
0	-9.106	-2.161	-1.811
0	-9.112	-2.165	-1.816
0	-9.119	-2.170	-1.821
0	-9.126	-2.175	-1.826
0	-9.134	-2.180	-1.832
0	-9.142	-2.185	-1.838
0	-9.150	-2.190	-1.844
0	-9.159	-2.195	-1.851
0	-9.167	-2.199	-1.857
0	-9.168	-2.200	-1.859
0	-9.171	-2.201	-1.861
0	-9.175	-2.203	-1.863
0	-9.180	-2.205	-1.867
0	-9.189	-2.209	-1.874
0	-9.198	-2.213	-1.880
0	-9.206	-2.217	-1.885
0	-9.215	-2.220	-1.890
0	-9.224	-2.225	-1.894
0	-9.234	-2.229	-1.899
0	-9.236	-2.231	-1.900
0	-9.241	-2.233	-1.902
0	-9.246	-2.235	-1.904
0	-9.255	-2.241	-1.908
0	-9.266	-2.247	-1.914
0	-9.277	-2.254	-1.919
0	-9.287	-2.259	-1.923
0	-9.297	-2.264	-1.927
0	-9.299	-2.266	-1.929
0	-9.305	-2.269	-1.931
0	-9.311	-2.271	-1.934
0	-9.319	-2.276	-1.937
0	-9.329	-2.281	-1.941
0	-9.340	-2.286	-1.944
0	-9.350	-2.291	-1.947
0	-9.360	-2.296	-1.949
0	-9.365	-2.299	-1.950
0	-9.371	-2.303	-1.951
0	-9.377	-2.306	-1.951
0	-9.387	-2.311	-1.952
0	-9.396	-2.316	-1.953
0	-9.399	-2.317	-1.954
0	-9.405	-2.320	-1.954
0	-9.411	-2.322	-1.954
0	-9.418	-2.326	-1.955
0	-9.427	-2.330	-1.955
0	-9.437	-2.334	-1.955
0	-9.447	-2.338	-1.954
0	-9.456	-2.342	-1.953
0	-9.466	-2.347	-1.952
0	-9.476	-2.351	-1.951
0	-9.485	-2.355	-1.950
0	-9.494	-2.359	-1.948
0	-9.499	-2.361	-1.947
0	-9.506	-2.364	-1.946
0	-9.513	-2.367	-1.946
0	-9.520	-2.371	-1.945
